incident_id,crime_type,district,city,state,address,latitude,longitude,incident_datetime,officer_id,officer_first_name,officer_last_name,badge_number,suspect_id,suspect_first_name,suspect_last_name,suspect_age,suspect_gender,suspect_race,victim_id,victim_first_name,victim_last_name,victim_age,victim_gender,victim_phone,weapon_used,severity,case_status,resolution,num_arrests,property_loss_usd,reported_online,notes,day_of_week
INC003099,vandalism,north,Hillcrest,FL,7863 Sunset Blvd,42.465926,-98.00848,2023-03-27 12:53:55,OFF0120,Emily,Johnson,8908.0,,,,,unknown,unknown,VIC00352,Barbara,Scott,84.0,male,763-413-4226,unknown,medium,Pending,unknown,1.0,18143.01,yes,Incident at 7863 Sunset Blvd. Officer responded at scene.,Monday
INC001910,assault,midtown,Centerville,NC,1625 Main St,,-113.53424,2021-03-15 04:08:04,OFF0128,Donna,Moore,3416.0,SUS00520,James,Thomas,40.0,unknown,White,VIC00279,Anthony,Walker,,female,,hands,low,Resolved,warning,4.0,21487.94,unknown,Incident at 1625 Main St. Officer responded at scene.,Monday
INC000359,drug offense,north,Fairview,AZ,6979 River Rd,38.711687,-96.198945,2019-09-28 13:14:27,OFF0031,Karen,Smith,6468.0,SUS00204,Donna,Hill,,male,unknown,VIC00413,Donna,Green,66.0,female,647-503-8156,unknown,medium,closed,Arres Made,0.0,26230.8,yes,Incident at 6979 River Rd. Officer responded at scene.,Saturday
INC004129,burglary,east,Centerville,AZ,2336 River Rd,43.364201,-114.164974,2024-01-04 19:18:41,OFF0093,Mary,Lee,7384.0,,,,,unknown,unknown,VIC00243,Nancy,Scott,,female,694-938-9997,unknown,high,under investigation,NO ARREST,3.0,,no,Incident at 2336 River Rd. Officer responded at scene.,Thursday
INC001145,vandalism,south,Centerville,IL,7441 Main St,39.6778,-71.478101,2020-06-05 07:08:56,OFF0139,Emily,Thomas,8995.0,,,,,unknown,unknown,VIC00451,Jennifer,Moore,88.0,female,846-423-7178,blunt object,low,Pending,NO ARREST,2.0,41518.63,yes,Incident at 7441 Main St. Officer responded at scene.,Friday
INC001168,drug offense,west,Centerville,IL,9535 Oak Ave,46.830083,-100.877086,2024-03-08 22:12:12,OFF0131,William,Hall,8626.0,SUS00558,Patricia,Thompson,25.0,other,Hispanic,VIC00219,William,Hall,44.0,unknown,786-917-5744,hands,critical,Investgation,unknown,2.0,26793.39,yes,Incident at 9535 Oak Ave. Officer responded at scene.,Friday
INC004351,drug offense,northeast,Centerville,AZ,1603 Sunset Blvd,32.460298,-83.21794,2020-07-23 07:32:06,OFF0124,Michael,Davis,1119.0,,,,,unknown,unknown,VIC00503,Emily,Jones,86.0,female,,Firearm,low,Resolved,unknown,1.0,13748.3,yes,Incident at 1603 Sunset Blvd. Officer responded at scene.,Thursday
INC004410,trespassing,southeast,Hillcrest,AZ,8567 River Rd,25.862856,-75.012666,2022-04-10 08:32:13,OFF0072,Michelle,Lee,9348.0,SUS00514,James,Walker,,male,Hispanic,VIC00530,James,Torres,87.0,unknown,(775) -15-4-1691,unknown,low,Pending,NO ARREST,1.0,17629.87,yes,,Sunday
INC000945,arson,midtown,Riverside,IL,2003 Washington Ave,27.711201,-118.881923,2019-05-16 00:38:13,OFF0007,Thomas,Hall,5214.0,SUS00483,Anthony,Thompson,61.0,male,unknown,VIC00108,Joseph,Johnson,54.0,male,600-377-8617,unknown,low,closed,Dismissed,5.0,18518.22,no,Incident at 2003 Washington Ave. Officer responded at scene.,Thursday
INC002235,assault,southwest,Fairview,GA,1572 Sunset Blvd,39.513762,-89.793919,2024-08-03 18:31:32,OFF0134,Mark,Jones,3096.0,SUS00602,Patricia,Wilson,,female,Black,VIC00802,Ashley,Miller,90.0,female,477-824-3486,hands,critical,Closed,Case Dismissed,,46826.33,yes,Incident at 1572 Sunset Blvd. Officer responded at scene.,Saturday
INC000159,domestic violence,east,Lakewood,AZ,7500 Elm Blvd,154.7537,-95.314355,,OFF0031,Daniel,Miller,8461.0,,,,,unknown,unknown,VIC00161,Susan,Green,25.0,unknown,618-212-2980,Rifle,critical,OPEN,Arrest Made,4.0,7665.23,no,Incident at 7500 Elm Blvd. Officer responded at scene.,
INC000976,homicide,east,Fairview,NY,8846 River Rd,27.64174,-71.840026,2019-01-15 13:15:28,OFF0031,John,Green,8117.0,SUS00179,Sarah,Hill,,female,Asian,VIC00770,Michael,Wilson,24.0,male,602-207-7911,Pistol,low,unknown,unknown,5.0,,yes,Incident at 8846 River Rd. Officer responded at scene.,Tuesday
INC002667,dui,west,Fairview,FL,1253 Maple Dr,45.879464,-118.091695,2018-06-19 21:13:43,OFF0033,Charles,Walker,7141.0,SUS00439,Carol,Jones,,male,hispanic,,,,,unknown,,unknown,low,Closed,warning,5.0,25095.16,yes,Incident at 1253 Maple Dr. Officer responded at scene.,Tuesday
INC000338,sexual assault,north,Fairview,NY,8524 Elm Blvd,40.116961,-92.820029,2018-02-24 08:50:24,OFF0073,Anthony,Smith,6647.0,SUS00418,Patricia,Jones,72.0,unknown,unknown,VIC00625,James,Thompson,28.0,female,,unknown,high,unknown,unknown,0.0,39180.04,yes,Incident at 8524 Elm Blvd. Officer responded at scene.,Saturday
INC000037,sexual assault,north,Springfield,NC,4337 Park Rd,42.640057,-100.337487,2023-06-09 06:38:13,OFF0008,Sarah,Flores,9938.0,SUS00297,Barbara,Harris,30.0,male,Unknown,VIC00416,John,Allen,17.0,other,650-525-8933,unknown,critical,closed,Arres Made,1.0,15629.12,no,Incident at 4337 Park Rd. Officer responded at scene.,Friday
INC001189,cyber crime,south,Springfield,CA,524 Sunset Blvd,44.541822,-97.513768,2020-01-05 15:25:03,OFF0030,Anthony,Martin,3563.0,SUS00751,Sarah,Walker,31.0,female,unknown,VIC00553,Emily,Johnson,36.0,other,,Blunt Object,critical,Pending,Case Dismissed,4.0,33702.73,yes,Incident at 524 Sunset Blvd. Officer responded at scene.,Sunday
INC002855,burglary,northwest,Riverside,CA,9121 Main St,36.399928,-85.808843,2021-03-01 06:55:55,OFF0061,Anthony,Thomas,5987.0,SUS00263,Richard,Miller,52.0,male,white,VIC00599,Michael,Williams,90.0,unknown,736-450-6670,Hands/Feet,high,unknown,No Arrest,5.0,,no,Incident at 9121 Main St. Officer responded at scene.,Monday
INC004205,robbery,north,Riverside,PA,5075 River Rd,30.558379,,2023-03-29 04:34:02,OFF0054,David,Davis,8572.0,SUS00208,Linda,Harris,61.0,female,unknown,VIC00014,Chris,Brown,73.0,other,428-661-5563,Hands/Feet,high,unknown,Arres Made,1.0,28732.6,yes,Incident at 5075 River Rd. Officer responded at scene.,Wednesday
INC003169,dui,midtown,Fairview,TX,2144 Sunset Blvd,46.951103,-92.591186,2019-08-13 06:33:59,OFF0114,susan,Johnson,7069.0,SUS00524,John,Williams,32.0,male,Black,VIC00203,Robert,White,65.0,female,533-123-8517,Hands/Feet,low,Closed,unknown,2.0,49384.56,no,Incident at 2144 Sunset Blvd. Officer responded at scene.,Tuesday
INC001935,dui,north,Lakewood,FL,7785 Oak Ave,46.267843,-99.698156,2024-05-11 03:22:00,OFF0121,Anthony,Hill,1217.0,,,,,unknown,unknown,VIC00335,Emily,Harris,25.0,male,741-135-9662,unknown,low,Pendng,arrest made,1.0,32858.24,no,Incident at 7785 Oak Ave. Officer responded at scene.,Saturday
INC003858,sexual assault,south,Riverside,IL,8900 Park Rd,39.737015,,2019-10-05 17:00:48,OFF0093,Emily,Thomas,2765.0,SUS00505,David,Green,57.0,unknown,asian,VIC00452,Mark,Torres,87.0,female,660-692-8981,unknown,critical,CLOSED,unknown,3.0,23447.74,no,Incident at 8900 Park Rd. Officer responded at scene.,Saturday
INC000341,cyber crime,southeast,Hillcrest,FL,1666 Oak Ave,38.867325,-121.975849,2018-12-16 21:33:28,OFF0057,Matthew,Jackson,4898.0,SUS00526,David,Jones,44.0,male,asian,VIC00588,Richard,Brown,34.0,male,658-176-9932,Gun,low,OPEN,Arres Made,0.0,36299.33,yes,Incident at 1666 Oak Ave. Officer responded at scene.,Sunday
INC003421,theft,west,Hillcrest,FL,7406 Washington Ave,38.630836,-73.508093,2018-08-04 22:49:44,OFF0032,Chris,Scott,,SUS00759,Sarah,Anderson,75.0,male,White,VIC00897,James,Miller,82.0,other,,Unarmed,high,Pendng,Warning Issued,0.0,15675.94,no,Incident at 7406 Washington Ave. Officer responded at scene.,Saturday
INC003533,dui,northeast,Centerville,CA,3072 Main St,42.741777,-96.90038,2021-01-04 05:41:09,OFF0126,Matthew,Green,4372.0,,,,,unknown,unknown,VIC00098,Michael,Thompson,28.0,male,228-627-4202,unknown,low,Pendng,NO ARREST,1.0,4910.82,no,Incident at 3072 Main St. Officer responded at scene.,Monday
INC002800,trespassing,south,Lakewood,OH,7752 Lincoln St,40.289872,-103.684476,2019-10-25 14:15:37,OFF0062,David,Brown,9183.0,SUS00009,Donna,Green,38.0,female,Other,VIC00979,Mary,Wilson,31.0,unknown,344-173-6241,Bat,high,Resolved,warning,4.0,24927.38,yes,,Friday
INC004399,sexual assault,west,Oakdale,NC,8726 Main St,42.052877,-95.825461,2024-03-20 02:14:31,OFF0038,Jessica,Davis,3644.0,SUS00674,Donna,Allen,52.0,male,Asian,VIC00668,Richard,Flores,38.0,female,614-356-5146,unknown,critical,Open,Warning Issued,4.0,9023.73,yes,,Wednesday
INC004489,sexual assault,north,Springfield,CA,4667 Elm Blvd,25.183885,-101.158653,2022-11-08 02:52:41,OFF0127,  Richard  ,Williams,7309.0,SUS00100,David,Harris,70.0,male,unknown,VIC00322,Donna,Flores,77.0,other,465-214-4496,Rifle,critical,Pending,No Arrest,5.0,,unknown,Incident at 4667 Elm Blvd. Officer responded at scene.,Tuesday
INC002458,domestic violence,central,Oakdale,FL,4636 Sunset Blvd,29.636508,-76.572581,2018-03-29 12:57:37,OFF0068,Mark,Brown,1970.0,SUS00241,Michael,Wilson,64.0,other,unknown,VIC00232,Michael,Anderson,56.0,unknown,890-194-8333,unknown,medium,CLOSED,Case Dismissed,5.0,49288.11,yes,Incident at 4636 Sunset Blvd. Officer responded at scene.,Thursday
INC003866,drug offense,north,Riverside,GA,3817 Sunset Blvd,34.837206,-112.882062,2022-06-26 02:25:11,OFF0068,Mark,Garcia,2371.0,SUS00027,David,Moore,45.0,unknown,white,VIC00982,Patricia,Jackson,,female,323-744-2319,blunt object,critical,closed,arrest made,0.0,7178.85,yes,,Sunday
INC001218,vandalism,midtown,Centerville,FL,6560 Park Rd,27.304972,-104.582775,2022-05-10 16:34:59,OFF0019,James,Thompson,8124.0,SUS00448,Mary,Wilson,74.0,unknown,Hispanic,VIC00756,Anthony,Hall,67.0,unknown,218-318-6278,hands,unknown,Open,NO ARREST,2.0,,unknown,Incident at 6560 Park Rd. Officer responded at scene.,Tuesday
INC003413,cyber crime,northwest,Fairview,GA,9401 Lincoln St,46.399795,-116.028735,2018-09-25 18:27:54,OFF0093,Daniel,Young,5604.0,,,,,unknown,unknown,VIC00252,Michelle,Johnson,42.0,male,(405) -55-9-4049,unknown,critical,Open,arrest made,0.0,48754.8,unknown,Incident at 9401 Lincoln St. Officer responded at scene.,Tuesday
INC002327,trespassing,north,Lakewood,OH,1149 Park Rd,31.204288,-104.089168,2023-12-02 02:30:19,OFF0149,Donna,Thomas,,SUS00557,Joseph,Brown,54.0,unknown,Black,VIC00631,Patricia,Brown,13.0,unknown,293-869-5356,Pistol,low,open,No Arrest,3.0,40443.62,unknown,,Saturday
INC004436,kidnapping,northwest,Hillcrest,TX,7480 Washington Ave,37.367576,-101.977033,2023-04-02 09:53:43,OFF0031,Michelle,Flores,8336.0,SUS00609,Ashley,Brown,22.0,male,BLACK,VIC00047,Anthony,Allen,,female,310-505-9262,KNIFE,low,Resolved,Warning Issued,0.0,44512.84,yes,Incident at 7480 Washington Ave. Officer responded at scene.,Sunday
INC004722,fraud,east,Riverside,TX,2775 Maple Dr,43.186663,-103.402854,2022-06-08 15:50:39,OFF0148,Patricia,Jackson,1858.0,SUS00570,Susan,Green,67.0,unknown,White,VIC00902,Robert,Anderson,14.0,unknown,934-354-4826,firearm,unknown,OPEN,warning,5.0,20481.62,yes,Incident at 2775 Maple Dr. Officer responded at scene.,Wednesday
INC004457,vandalism,northwest,Oakdale,NC,3853 Elm Blvd,40.470679,-81.189429,2023-07-17 21:35:49,OFF0121,Robert,Lee,3563.0,SUS00586,Susan,Lee,54.0,other,unknown,VIC00696,Carol,Hall,90.0,unknown,449-422-9237,blunt object,critical,Under Investigation,No Arrest,4.0,40104.27,no,,Monday
INC002857,fraud,southeast,Centerville,FL,7227 Maple Dr,29.640097,-83.157564,2023-10-19 01:40:03,OFF0035,Susan,Wilson,4960.0,SUS00005,Anthony,Thompson,73.0,female,unknown,VIC00223,Richard,Wilson,10.0,unknown,517-122-9248,unknown,unknown,unknown,unknown,4.0,,unknown,,Thursday
INC000053,dui,south,Riverside,IL,3638 Washington Ave,42.17762,-92.984342,2023-11-07 11:58:28,OFF0148,Linda,White,7129.0,SUS00401,Ashley,Young,59.0,female,Hispanic,VIC00354,Sarah,Brown,,female,287-218-3321,Rifle,low,closed,warning,1.0,26055.74,no,Incident at 3638 Washington Ave. Officer responded at scene.,Tuesday
INC004841,burglary,southwest,Springfield,NY,6032 Sunset Blvd,29.086948,-95.923417,2018-05-26 04:14:02,OFF0022,Barbara,Lee,2893.0,SUS00396,Michael,Miller,64.0,female,BLACK,VIC00794,Carol,Young,86.0,unknown,(401) -69-1-6440,KNIFE,medium,OPEN,Warning Issued,-2.0,,yes,Incident at 6032 Sunset Blvd. Officer responded at scene.,Saturday
INC001248,arson,south,Lakewood,AZ,3446 Cedar Lane,26.282755,-92.621995,,OFF0085,William,Brown,4722.0,SUS00793,Michael,Allen,60.0,male,Unknown,VIC00958,Donna,Nguyen,,male,764-756-3159,unknown,critical,under investigation,Case Dismissed,0.0,29523.16,yes,,
INC002852,sexual assault,south,Riverside,FL,142 Elm Blvd,45.975116,-116.734593,2018-06-15 23:41:22,OFF0116,barbara,Miller,3117.0,,,,,unknown,unknown,VIC00009,Thomas,Smith,67.0,other,656-232-5209,unknown,critical,Resolved,arrest made,1.0,12299.52,yes,Incident at 142 Elm Blvd. Officer responded at scene.,Friday
INC002467,vandalism,south,Lakewood,GA,6074 Maple Dr,160.2491,-107.318705,2020-11-04 19:25:05,OFF0059,Daniel,Wilson,8328.0,SUS00183,Robert,Harris,43.0,unknown,unknown,VIC00900,Barbara,Jones,14.0,other,576-884-5290,Rifle,medium,CLOSED,Warning Issued,1.0,7902.51,no,Incident at 6074 Maple Dr. Officer responded at scene.,Wednesday
INC002229,fraud,midtown,Riverside,GA,9405 Elm Blvd,39.484895,-79.312493,2022-02-19 09:55:03,OFF0091,Anthony,White,1222.0,SUS00669,Richard,Smith,65.0,male,unknown,,,,,unknown,,Blunt Object,medium,Investgation,Warning Issued,0.0,16592.76,no,Incident at 9405 Elm Blvd. Officer responded at scene.,Saturday
INC001021,vandalism,midtown,Riverside,IL,5280 Park Rd,41.781972,84.3734,2019-09-15 08:04:22,OFF0056,Carol,Martin,8104.0,SUS00114,Jessica,White,59.0,female,BLACK,VIC00084,Jessica,Nguyen,11.0,male,479-346-4711,unknown,unknown,Open,warning,5.0,39664.24,no,Incident at 5280 Park Rd. Officer responded at scene.,Sunday
INC004359,dui,central,Lakewood,IL,3397 Sunset Blvd,45.626063,-85.769402,2020-11-21 03:41:49,OFF0088,Jennifer,Hill,3797.0,SUS00773,Nancy,Wilson,27.0,unknown,Unknown,VIC00770,Jennifer,Flores,58.0,unknown,3042299449,Rifle,critical,Resolved,No Arrest,,36253.27,yes,Incident at 3397 Sunset Blvd. Officer responded at scene.,Saturday
INC000298,robbery,north,Maplewood,TX,3393 Elm Blvd,,-86.614961,2018-07-28 05:30:00,OFF0065,Joseph,Brown,7912.0,SUS00367,James,Allen,53.0,female,white,VIC00398,Barbara,Jackson,89.0,unknown,689-750-1686,Unarmed,low,CLOSED,arrest made,2.0,,no,Incident at 3393 Elm Blvd. Officer responded at scene.,Saturday
INC001947,trespassing,northwest,Riverside,OH,5664 Oak Ave,38.511439,-104.731771,,OFF0143,John,Jackson,2825.0,SUS00785,Robert,Hill,63.0,male,Black,VIC00257,William,Brown,52.0,male,5584119506,Hands/Feet,critical,CLOSED,Arrest Made,1.0,21427.95,yes,Incident at 5664 Oak Ave. Officer responded at scene.,
INC004425,fraud,midtown,Centerville,NC,2661 Park Rd,42.81787,-80.066791,2021-01-21 18:51:46,OFF0012,Sarah,White,7526.0,SUS00730,Michelle,Anderson,,male,Black,VIC00805,Joseph,Thompson,53.0,other,256-134-3598,unknown,critical,unknown,Dismissed,1.0,9242.67,no,Incident at 2661 Park Rd. Officer responded at scene.,Thursday
INC001780,domestic violence,east,Fairview,PA,6744 Elm Blvd,39.514218,-98.039027,2019-10-22 05:17:20,OFF0048,Emily,Williams,7219.0,SUS00541,Susan,Torres,,male,white,VIC00160,Patricia,Miller,35.0,other,(202) -47-4-9021,KNIFE,critical,Closed,Arres Made,2.0,2021.54,yes,Incident at 6744 Elm Blvd. Officer responded at scene.,Tuesday
INC002195,assault,west,Oakdale,FL,4832 Maple Dr,27.981883,-98.610969,2024-05-15 22:32:35,OFF0112,John,Smith,7465.0,SUS00665,James,Hill,58.0,female,hispanic,VIC00137,Mark,Torres,10.0,female,,KNIFE,critical,OPEN,unknown,2.0,34500.51,yes,Incident at 4832 Maple Dr. Officer responded at scene.,Wednesday
INC000231,kidnapping,southeast,Springfield,FL,6035 Main St,31.690071,-114.196711,2023-01-11 21:06:46,OFF0007,Patricia,Lee,4464.0,SUS00321,Matthew,Wright,,male,unknown,VIC00730,Michael,Thomas,84.0,male,872-843-3458,Bat,medium,unknown,No Arrest,0.0,47931.26,no,Incident at 6035 Main St. Officer responded at scene.,Wednesday
INC001767,drug offense,central,Oakdale,AZ,5071 Sunset Blvd,46.056412,-88.089148,2019-09-26 06:08:54,OFF0120,Susan,Flores,7584.0,SUS00692,Nancy,Green,17.0,female,Hispanic,VIC00285,Chris,Nguyen,,other,,Blunt Object,high,Pendng,unknown,3.0,13597.48,no,Incident at 5071 Sunset Blvd. Officer responded at scene.,Thursday
INC003957,kidnapping,south,Fairview,AZ,8530 Washington Ave,37.808158,-74.817033,2020-01-08 15:38:53,OFF0022,Matthew,Torres,7007.0,SUS00413,Nancy,Williams,,other,White,VIC00568,Ashley,Smith,34.0,male,,hands,low,closed,unknown,5.0,,yes,,Wednesday
INC000557,robbery,central,Hillcrest,NY,4217 Park Rd,35.870716,-116.668564,2024-04-10 13:46:28,OFF0135,Richard,Jackson,5168.0,,,,,unknown,unknown,VIC00446,Susan,Torres,46.0,other,491-355-3893,Bat,critical,Under Investigation,Dismissed,2.0,17176.27,no,Incident at 4217 Park Rd. Officer responded at scene.,Wednesday
INC002125,domestic violence,north,Riverside,IL,4300 Main St,44.127896,-79.210375,,OFF0106,Carol,Torres,5456.0,SUS00559,Sarah,Scott,23.0,unknown,Black,VIC00262,Barbara,Thomas,40.0,female,6072798391,Unarmed,medium,OPEN,Warning Issued,2.0,15102.1,yes,Incident at 4300 Main St. Officer responded at scene.,
INC000117,dui,northeast,Riverside,IL,8729 Sunset Blvd,34.218779,-100.501021,2023-04-13 23:47:00,OFF0063,Karen,Garcia,8903.0,,,,,unknown,unknown,VIC00214,Charles,Jackson,65.0,unknown,550-657-4869,firearm,unknown,unknown,No Arrest,5.0,46543.16,no,Incident at 8729 Sunset Blvd. Officer responded at scene.,Thursday
INC000493,fraud,central,Centerville,CA,9048 Cedar Lane,43.628156,-70.809602,2022-12-10 20:54:18,OFF0083,Daniel,Wilson,2156.0,SUS00643,Jessica,Harris,35.0,male,Asian,VIC00608,Anthony,Flores,79.0,female,839-801-1651,unknown,low,Pending,warning,4.0,3315.45,no,,Saturday
INC004200,kidnapping,southwest,Hillcrest,TX,2318 Washington Ave,42.611578,-85.175241,2023-01-02 23:38:35,OFF0131,Emily,Hill,1029.0,SUS00449,Anthony,Lee,34.0,male,Black,VIC00095,Chris,Wright,32.0,female,390-740-5955,blunt object,medium,under investigation,Arres Made,,,yes,,Monday
INC004976,kidnapping,west,Riverside,PA,8230 Oak Ave,39.039935,-94.069798,2022-05-24 04:41:06,OFF0048,Robert,Scott,5905.0,SUS00513,Michelle,Thomas,34.0,other,White,VIC00071,Linda,Johnson,16.0,female,,Gun,critical,Closed,Arrest Made,,46784.26,yes,,Tuesday
INC004487,sexual assault,midtown,Oakdale,NC,4907 Oak Ave,32.116805,-108.982602,2020-09-13 13:07:00,OFF0041,Karen,Anderson,1119.0,SUS00795,Patricia,Moore,64.0,male,Asian,VIC00030,Richard,Hill,42.0,male,796-501-4609,Rifle,critical,unknown,unknown,-4.0,,yes,Incident at 4907 Oak Ave. Officer responded at scene.,Sunday
INC004998,vandalism,south,Fairview,GA,1908 Oak Ave,29.058686,,2020-06-12 00:11:06,OFF0083,Thomas,Allen,6670.0,SUS00745,Mark,Moore,15.0,other,asian,VIC00036,Carol,Flores,,male,6161987754,Hands/Feet,medium,under investigation,Dismissed,0.0,43566.48,unknown,Incident at 1908 Oak Ave. Officer responded at scene.,Friday
INC000648,kidnapping,midtown,Riverside,FL,1451 Washington Ave,45.727099,-103.191735,2023-08-13 15:44:46,OFF0043,Susan,Harris,6193.0,SUS00597,Daniel,Smith,33.0,female,hispanic,VIC00623,John,Jones,40.0,other,,Firearm,medium,under investigation,Arres Made,0.0,47740.59,no,Incident at 1451 Washington Ave. Officer responded at scene.,Sunday
INC003801,vandalism,southwest,Riverside,GA,8126 Park Rd,43.686105,-90.373135,2023-06-24 13:49:08,OFF0014,Thomas,Walker,3965.0,SUS00047,Karen,Davis,,unknown,unknown,VIC00077,Donna,Green,,male,813-706-5191,KNIFE,high,Pending,Arrest Made,0.0,46622.63,yes,Incident at 8126 Park Rd. Officer responded at scene.,Saturday
INC000932,sexual assault,central,Hillcrest,TX,2676 Oak Ave,43.194845,-107.716746,2024-01-25 03:32:29,OFF0083,David,Nguyen,8201.0,SUS00622,James,Green,17.0,male,Hispanic,VIC00351,Donna,Hill,81.0,male,(334) -35-5-1940,Bat,unknown,Pending,NO ARREST,2.0,22337.27,yes,Incident at 2676 Oak Ave. Officer responded at scene.,Thursday
INC002944,burglary,midtown,Oakdale,IL,841 Lincoln St,28.461198,,2023-05-21 00:00:00,OFF0047,  Karen  ,Hall,9134.0,SUS00484,Charles,Allen,35.0,male,Asian,VIC00819,Jennifer,Williams,89.0,female,410-817-6988,firearm,medium,CLOSED,Warning Issued,0.0,10429.6,no,Incident at 841 Lincoln St. Officer responded at scene.,Sunday
INC004752,trespassing,midtown,Fairview,TX,6838 Park Rd,40.240205,-109.049454,2023-09-18 23:44:12,OFF0011,Joseph,Allen,4239.0,SUS00339,Karen,Miller,,male,BLACK,VIC00728,James,Jackson,31.0,male,780-915-7299,Rifle,high,under investigation,Dismissed,2.0,38743.38,yes,Incident at 6838 Park Rd. Officer responded at scene.,Monday
INC001736,fraud,southwest,Maplewood,GA,212 Washington Ave,41.926961,-103.344732,2023-08-27 16:39:19,OFF0036,Carol,Nguyen,3526.0,SUS00557,Barbara,Martin,45.0,female,Unknown,VIC00813,Robert,Davis,62.0,female,,firearm,medium,Resolved,Arres Made,2.0,,no,,Sunday
INC000829,drug offense,north,Maplewood,OH,1857 Sunset Blvd,30.292639,-105.251608,2021-02-05 21:42:10,OFF0073,Mary,Taylor,2100.0,SUS00586,Barbara,Green,,female,BLACK,VIC00129,Emily,Hill,70.0,female,337-292-4838,blunt object,critical,Open,NO ARREST,,11837.27,no,Incident at 1857 Sunset Blvd. Officer responded at scene.,Friday
INC001345,cyber crime,east,Lakewood,GA,5647 Cedar Lane,26.037318,-121.272433,2021-06-07 04:38:36,OFF0024,Jessica,Hill,7392.0,SUS00533,David,Hall,18.0,female,white,VIC00816,Chris,Jones,31.0,male,,Hands/Feet,critical,Investgation,Arrest Made,3.0,657.29,no,Incident at 5647 Cedar Lane. Officer responded at scene.,Monday
